trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
2415013,7965,2017-10-06,Withdrawal,Remittance to Another Bank,7268,44943.1,Household ,PPF Bank,47610610
2434626,8027,2017-10-06,Credit,Electronic funds transfer,38818,77675.1,,Moneta Money Bank,25369358
858921,2926,2017-10-06,Withdrawal,Withdrawal in cash,5100,29154.5,,,
988839,3371,2017-10-06,Withdrawal,Remittance to Another Bank,11549,16590.5,Household ,Bank Creditas,31096357
989885,3374,2017-10-06,Withdrawal,Withdrawal in cash,9800,53964.5, ,,0
991484,3380,2017-10-06,Credit,Credit in cash ,1000,28859.2,,,
424598,1442,2017-10-06,Credit,Credit in cash ,18299,54602.3,,,
423849,1440,2017-10-06,Withdrawal,Remittance to Another Bank,2020,23975.3, ,PPF Bank,63291668
424670,1442,2017-10-06,Withdrawal,Remittance to Another Bank,5950,48652.3,Household ,Fio bank ,70648139
487940,1664,2017-10-06,Withdrawal,Remittance to Another Bank,5454,33636.8,Household ,Max bank,6438845
482828,1644,2017-10-06,Credit,Credit in cash ,15306,47836.3,,,
486406,1658,2017-10-06,Withdrawal,Remittance to Another Bank,172,16869.8,,Kameron bank,35908234
813468,2770,2017-10-06,Withdrawal,Remittance to Another Bank,494,28035.3,Insurance Payment,Moneta Money Bank,41737938
815906,2779,2017-10-06,Withdrawal,Remittance to Another Bank,8262,45745.5,Household ,Max bank,95626550
381679,1297,2017-10-06,Credit,Credit in cash ,20511,61415.9,,,
381751,1297,2017-10-06,Withdrawal,Remittance to Another Bank,2878,58537.9,Household ,PPF Bank,23392784
388724,1322,2017-10-06,Credit,Electronic funds transfer,4435,20298.8,Old-age Pension,Czech export bank,64150523
1025864,3503,2017-10-06,Credit,Credit in cash ,20054,54831.4,,,
1026339,3505,2017-10-06,Credit,Credit in cash ,23621,60502.5,,,
1088192,3718,2017-10-06,Credit,Electronic funds transfer,3161,26545.7,,UniCredit Bank,20851540
1293101,4418,2017-10-06,Withdrawal,Remittance to Another Bank,906,33724.5,Insurance Payment,Max bank,51602697
1293161,4418,2017-10-06,Withdrawal,Remittance to Another Bank,1435,32289.5, ,Bank Creditas,76446610
167075,559,2017-10-06,Withdrawal,Remittance to Another Bank,2175,23787,Household ,J&T Bank ,77164244
171028,574,2017-10-06,Credit,Electronic funds transfer,40486,95778.4,,PPF Bank,7372451
171484,575,2017-10-06,Withdrawal,Remittance to Another Bank,756,36433.6,Household ,Raiffeisen bank,32180041
218264,742,2017-10-06,Withdrawal,Remittance to Another Bank,2048,20974.2,Household ,J&T Bank ,99545573
218534,743,2017-10-06,Credit,Electronic funds transfer,4440,27361,Old-age Pension,Raiffeisen bank,14418650
217075,738,2017-10-06,Withdrawal,Remittance to Another Bank,3671,63863,Insurance Payment,Air Bank ,99652116
213917,726,2017-10-06,Credit,Credit in cash ,5546,30004.6,,,
373841,1273,2017-10-06,Credit,Credit in cash ,20485,65845.5,,,
375270,1277,2017-10-06,Withdrawal,Remittance to Another Bank,3175,16388.1,Household ,Czech export bank,2533764
377467,1285,2017-10-06,Withdrawal,Withdrawal in cash,3900,29109.6,,,
373901,1273,2017-10-06,Withdrawal,Remittance to Another Bank,3863,61982.5,Household ,PPF Bank,25406718
161670,541,2017-10-06,Withdrawal,Remittance to Another Bank,5626,42749.1,Insurance Payment,Kameron bank,50762343
161885,541,2017-10-06,Withdrawal,Withdrawal in cash,8800,33949.1,,,
160602,539,2017-10-06,Credit,Credit in cash ,46891,81942.9,,,
162435,543,2017-10-06,Withdrawal,Remittance to Another Bank,647,23649.2,Household ,Trinity Bank,10095620
999611,3413,2017-10-06,Withdrawal,Remittance to Another Bank,242,30268.9, ,PPF Bank,9298742
999929,3413,2017-10-06,Withdrawal,Withdrawal in cash,2800,30510.9,,,
2611010,8625,2017-10-06,Withdrawal,Withdrawal in cash,33000,58901.5,,,
933243,3183,2017-10-06,Withdrawal,Withdrawal in cash,1440,25237.4,,,
936687,3197,2017-10-06,Credit,Electronic funds transfer,3013,20612.9,,Max bank,12059861
1095376,3745,2017-10-06,Credit,Electronic funds transfer,26258,50606.7,,UniCredit Bank,79180401
2123496,7190,2017-10-06,Withdrawal,Withdrawal in cash,1000,30983.5,,,0
2123352,7190,2017-10-06,Credit,Credit in cash ,8092,31983.5,,,
73747,244,2017-10-06,Withdrawal,Remittance to Another Bank,232,30318.7,Insurance Payment,Moneta Money Bank,7008588
81343,273,2017-10-06,Withdrawal,Remittance to Another Bank,178,38998.6, ,Trinity Bank,85742187
57455,192,2017-10-06,Credit,Electronic funds transfer,5859,25230.9,Old-age Pension,Moneta Money Bank,15384018
58966,197,2017-10-06,Credit,Credit in cash ,21718,55934.2,,,
109655,370,2017-10-06,Withdrawal,Remittance to Another Bank,672,16560.5,,Raiffeisen bank,57786190
108581,368,2017-10-06,Withdrawal,Remittance to Another Bank,4381,24596.4,Household ,Bank Creditas,13122338
110700,374,2017-10-06,Withdrawal,Withdrawal in cash,11700,47272.3,,,
62289,207,2017-10-06,Withdrawal,Remittance to Another Bank,403,28623.2,Household ,Raiffeisen bank,71656483
67520,225,2017-10-06,Withdrawal,Remittance to Another Bank,3383,20468.8,Household ,UniCredit Bank,74407583
66942,222,2017-10-06,Withdrawal,Withdrawal in cash,31400,53509.4,,,
521055,1779,2017-10-06,Withdrawal,Remittance to Another Bank,1230,48250.4, ,Trinity Bank,47371226
681296,2326,2017-10-06,Withdrawal,Remittance to Another Bank,3422,59763.3,Household ,Kameron bank,48282474
2267994,7485,2017-10-06,Withdrawal,Remittance to Another Bank,10279,21897.2,Household ,Max bank,56684088
466380,1588,2017-10-06,Credit,Electronic funds transfer,3665,30052.5,,J&T Bank ,53922432
497332,1695,2017-10-06,Withdrawal,Remittance to Another Bank,14658,40708.5,Household ,Kameron bank,53282368
495341,1689,2017-10-06,Credit,Electronic funds transfer,5058,26245.8,Old-age Pension,Fio bank ,55909562
766655,2618,2017-10-06,Withdrawal,Remittance to Another Bank,3223,22135.6,Household ,Hypotecni bank,72358518
771273,2632,2017-10-06,Withdrawal,Remittance to Another Bank,2300,28189.5,Insurance Payment,PPF Bank,36942219
877490,2989,2017-10-06,Withdrawal,Remittance to Another Bank,3395,13078.9,Household ,Fio bank ,70749723
876766,2987,2017-10-06,Credit,Credit in cash ,23549,64442.3,,,
874673,2980,2017-10-06,Credit,Electronic funds transfer,4974,22959.2,Old-age Pension,Trinity Bank,27748787
659165,2250,2017-10-06,Withdrawal,Remittance to Another Bank,4182,33820.2,Household ,Trinity Bank,63026058
2371552,7819,2017-10-06,Withdrawal,Remittance to Another Bank,1721,20393.8, ,Hypotecni bank,14313167
901401,3072,2017-10-06,Credit,Credit in cash ,22227,64544,,,
943843,3220,2017-10-06,Credit,Credit in cash ,20611,64786.9,,,
1040450,3558,2017-10-06,Withdrawal,Remittance to Another Bank,1580,27985.7,Household ,Air Bank ,68742489
1038028,3551,2017-10-06,Credit,Electronic funds transfer,3288,29975.1,,Fio bank ,81046956
1037222,3548,2017-10-06,Credit,Electronic funds transfer,6022,31035.2,Old-age Pension,UniCredit Bank,66209596
14120,47,2017-10-06,Withdrawal,Remittance to Another Bank,141,43484.6,Insurance Payment,Trinity Bank,83359431
3527,15,2017-10-06,Credit,Credit in cash ,17065,54068.6,,,
3599,15,2017-10-06,Withdrawal,Remittance to Another Bank,3072,50996.6,Household ,Raiffeisen bank,24265569
6611,26,2017-10-06,Withdrawal,Remittance to Another Bank,10387,18665.2,Household ,Trinity Bank,12891853
883025,3008,2017-10-06,Credit,Electronic funds transfer,6934,31092.1,Old-age Pension,Fio bank ,33148783
477732,1628,2017-10-06,Withdrawal,Remittance to Another Bank,2850,15735.8,Household ,Kameron bank,57004982
478346,1630,2017-10-06,Withdrawal,Remittance to Another Bank,3595,20837.1,Household ,Hypotecni bank,99400460
526481,1797,2017-10-06,Credit,Credit in cash ,15135,42948.8,,,
530599,1809,2017-10-06,Withdrawal,Remittance to Another Bank,183,34723.8, ,Hypotecni bank,62114232
530455,1809,2017-10-06,Credit,Electronic funds transfer,20055,34906.8,,J&T Bank ,80314862
528045,1801,2017-10-06,Withdrawal,Withdrawal in cash,100,26541,,,
878086,2991,2017-10-06,Withdrawal,Remittance to Another Bank,9220,51493,Household ,Trinity Bank,62427842
448981,1527,2017-10-06,Withdrawal,Withdrawal in cash,5900,25499.9,,,0
455644,1547,2017-10-06,Withdrawal,Withdrawal in cash,4440,65305.3,,,
455647,1547,2017-10-06,Withdrawal,Withdrawal in cash,3120,69745.3,,,
1083589,3701,2017-10-06,Credit,Electronic funds transfer,6192,27896.4,Old-age Pension,UniCredit Bank,65036064
1080184,3688,2017-10-06,Withdrawal,Withdrawal in cash,13500,36911,,,
1143224,3909,2017-10-06,Withdrawal,Withdrawal in cash,11300,40486.7,,,
1142996,3909,2017-10-06,Withdrawal,Remittance to Another Bank,617,39869.7,Insurance Payment,Air Bank ,73936581
250396,860,2017-10-06,Withdrawal,Remittance to Another Bank,8071,31196.8,Household ,Kameron bank,19660163
275328,943,2017-10-06,Credit,Electronic funds transfer,3217,23533.1,,Czech export bank,70103525
276662,947,2017-10-06,Withdrawal,Remittance to Another Bank,1143,21541.6, ,Trinity Bank,99499773
274767,941,2017-10-06,Withdrawal,Withdrawal in cash,5700,31095.9,,,
442925,1507,2017-10-06,Credit,Credit in cash ,21273,55810.7,,,
440524,1497,2017-10-06,Withdrawal,Remittance to Another Bank,261,27493.9,Household ,Hypotecni bank,59296756
224436,764,2017-10-06,Withdrawal,Remittance to Another Bank,2360,28968.8,Household ,Trinity Bank,41232329
1160266,3972,2017-10-06,Withdrawal,Withdrawal in cash,6000,36792.7,,,
1163542,3983,2017-10-06,Credit,Credit in cash ,14626,51392.2,,,
1162406,3980,2017-10-06,Withdrawal,Remittance to Another Bank,1367,27123.1,Household ,Bank Creditas,74249100
1414920,4825,2017-10-06,Credit,Electronic funds transfer,10699,46848.9,,Raiffeisen bank,38067805
2810122,9307,2017-10-06,Withdrawal,Remittance to Another Bank,4654,34812.3,Household ,Trinity Bank,84733318
326531,1115,2017-10-06,Withdrawal,Withdrawal in cash,1380,16025.5,,,
326004,1114,2017-10-06,Withdrawal,Remittance to Another Bank,3350,18642.5,Household ,Trinity Bank,41164273
326059,1114,2017-10-06,Withdrawal,Withdrawal in cash,2476,21992.5,,,
364565,1239,2017-10-06,Credit,Electronic funds transfer,6668,29994.1,Old-age Pension,Moneta Money Bank,71884184
366282,1246,2017-10-06,Credit,Electronic funds transfer,6148,13396,Old-age Pension,Raiffeisen bank,70411568
405677,1381,2017-10-06,Credit,Electronic funds transfer,4058,26797.7,Old-age Pension,Moneta Money Bank,4917139
717734,2458,2017-10-06,Withdrawal,Withdrawal in cash,2100,43402.3,,,
716135,2453,2017-10-06,Withdrawal,Remittance to Another Bank,2190,21585.7,Household ,Max bank,32186746
285094,979,2017-10-06,Credit,Credit in cash ,17914,47032.1,,,
286238,982,2017-10-06,Withdrawal,Remittance to Another Bank,188,27113.3, ,Kameron bank,29559022
284366,977,2017-10-06,Withdrawal,Remittance to Another Bank,6846,28489.8,Household ,Bank Creditas,60977023
286094,982,2017-10-06,Credit,Credit in cash ,4550,27301.3,,,
289061,991,2017-10-06,Credit,Credit in cash ,20673,62103.4,,,
1130360,3863,2017-10-06,Credit,Credit in cash ,12756,33609.6,,,
1132684,3871,2017-10-06,Credit,Electronic funds transfer,4356,36742.2,Old-age Pension,Moneta Money Bank,31564527
1097729,3751,2017-10-06,Withdrawal,Remittance to Another Bank,110,32606.9,Household ,Max bank,58641087
722360,2472,2017-10-06,Withdrawal,Withdrawal in cash,8200,38825.6,,,
724311,2479,2017-10-06,Withdrawal,Remittance to Another Bank,204,26632.7,Insurance Payment,Raiffeisen bank,86809700
721513,2471,2017-10-06,Credit,Electronic funds transfer,43595,104430.1,,Air Bank ,34965741
720473,2467,2017-10-06,Withdrawal,Withdrawal in cash,2520,36312.3,,,
757656,2584,2017-10-06,Withdrawal,Remittance to Another Bank,582,22933.8, ,Bank Creditas,98448490
668378,2282,2017-10-06,Withdrawal,Remittance to Another Bank,4704,79264.9,Household ,Air Bank ,67707383
665113,2271,2017-10-06,Withdrawal,Remittance to Another Bank,2032,16613,,Moneta Money Bank,39753556
739859,2527,2017-10-06,Credit,Credit in cash ,9622,81913.9,,,
738708,2523,2017-10-06,Withdrawal,Remittance to Another Bank,73,23048.3, ,Moneta Money Bank,1038826
740038,2527,2017-10-06,Withdrawal,Remittance to Another Bank,5774,76139.9,Household ,J&T Bank ,27758234
840193,2861,2017-10-06,Credit,Electronic funds transfer,5915,32573.9,Old-age Pension,Bank Creditas,10531437
842764,2868,2017-10-06,Credit,Electronic funds transfer,4960,20640,Old-age Pension,UniCredit Bank,69437229
593249,2020,2017-10-06,Credit,Electronic funds transfer,5280,28721.6,Old-age Pension,Trinity Bank,3500259
589729,2008,2017-10-06,Withdrawal,Remittance to Another Bank,3655,35240.1, ,Trinity Bank,16119492
622793,2124,2017-10-06,Withdrawal,Remittance to Another Bank,287,34561.2, ,Raiffeisen bank,31666642
626663,2140,2017-10-06,Withdrawal,Remittance to Another Bank,2318,24998.3,Household ,Hypotecni bank,27352017
1562985,5313,2017-10-06,Withdrawal,Remittance to Another Bank,958,94904,Insurance Payment,Kameron bank,62256020
1579010,5369,2017-10-06,Credit,Credit in cash ,5643,31640.4,,,
1910665,6472,2017-10-06,Withdrawal,Withdrawal in cash,28800,63672.4,,,
891840,3039,2017-10-06,Withdrawal,Withdrawal in cash,2000,31514.6,,,
891474,3039,2017-10-06,Credit,Credit in cash ,9403,33514.6,,,
892488,3042,2017-10-06,Withdrawal,Remittance to Another Bank,2884,24951.2,Household ,Max bank,51078170
922704,3145,2017-10-06,Withdrawal,Remittance to Another Bank,2527,25109.7,Household ,Bank Creditas,71322232
924821,3152,2017-10-06,Credit,Credit in cash ,11922,29253.2,,,
1013391,3465,2017-10-06,Withdrawal,Remittance to Another Bank,4543,39554.6,Household ,Trinity Bank,47699880
852957,2907,2017-10-06,Credit,Electronic funds transfer,6891,25471.8,Old-age Pension,J&T Bank ,80834906
852377,2905,2017-10-06,Credit,Credit in cash ,12635,13635,,,
461965,1570,2017-10-06,Credit,Electronic funds transfer,4298,21956.2,Old-age Pension,Raiffeisen bank,59994321
460447,1566,2017-10-06,Withdrawal,Remittance to Another Bank,4375,19645.4,Household ,Hypotecni bank,11077720
506472,1730,2017-10-06,Credit,Electronic funds transfer,6689,33253,Old-age Pension,Bank Creditas,43294817
587110,1999,2017-10-06,Credit,Credit in cash ,23728,63490.7,,,
587805,2001,2017-10-06,Credit,Electronic funds transfer,39102,101324.9,,Air Bank ,94522749
588204,2002,2017-10-06,Credit,Electronic funds transfer,6060,30088.1,Old-age Pension,Raiffeisen bank,9670401
587865,2001,2017-10-06,Withdrawal,Remittance to Another Bank,12524,88800.9,Household ,UniCredit Bank,24125486
415818,1412,2017-10-06,Withdrawal,Remittance to Another Bank,936,31395.3,Household ,Czech export bank,20603227
415172,1410,2017-10-06,Withdrawal,Withdrawal in cash,17100,45800.5,,,
411990,1402,2017-10-06,Withdrawal,Remittance to Another Bank,374,23377.5, ,Trinity Bank,12338292
415310,1411,2017-10-06,Credit,Credit in cash ,13663,52081.4,,,
1054723,3608,2017-10-06,Credit,Credit in cash ,32994,89227,,,
1051246,3595,2017-10-06,Withdrawal,Remittance to Another Bank,7868,25457.1,Household ,J&T Bank ,30129873
1114931,3808,2017-10-06,Withdrawal,Remittance to Another Bank,1966,32437.8,Household ,Kameron bank,7896417
281284,964,2017-10-06,Withdrawal,Withdrawal in cash,10400,40569.7,,,
411588,1401,2017-10-06,Withdrawal,Withdrawal in cash,1500,29107.8,,,
192940,655,2017-10-06,Credit,Credit in cash ,23625,66279.2,,,
193951,657,2017-10-06,Withdrawal,Remittance to Another Bank,1862,20668.4, ,UniCredit Bank,15075981
190544,648,2017-10-06,Credit,Credit in cash ,17696,50798,,,
201871,686,2017-10-06,Withdrawal,Remittance to Another Bank,2212,24823.2,Household ,Bank Creditas,30570674
2944331,9750,2017-10-06,Withdrawal,Withdrawal in cash,17359,18277.9,,,
2984518,9883,2017-10-06,Withdrawal,Withdrawal in cash,24461,47976,,,
2979320,9869,2017-10-06,Withdrawal,Withdrawal in cash,840,25782.5,,,
2979182,9869,2017-10-06,Withdrawal,Remittance to Another Bank,2498,23284.5, ,UniCredit Bank,41454464
3394168,11265,2017-10-06,Withdrawal,Withdrawal in cash,1800,20474.4,,,
959271,3268,2017-10-06,Withdrawal,Remittance to Another Bank,1395,22399.6,,Czech export bank,86191415
1011253,3456,2017-10-06,Withdrawal,Remittance to Another Bank,1500,25991,Household ,Air Bank ,52054703
1122057,3834,2017-10-06,Withdrawal,Remittance to Another Bank,3114,25515.4,Household ,Raiffeisen bank,49577087
2546457,8405,2017-10-06,Withdrawal,Remittance to Another Bank,410,62990.4,Household ,Air Bank ,84832042
2524778,8330,2017-10-06,Credit,Credit in cash ,21118,62256.7,,,
2502087,8260,2017-10-06,Withdrawal,Withdrawal in cash,4500,38544.7,,,
94738,322,2017-10-06,Withdrawal,Remittance to Another Bank,6550,29382.1,Household ,Bank Creditas,4537106
97692,334,2017-10-06,Withdrawal,Remittance to Another Bank,1168,32085.7, ,UniCredit Bank,37566691
94362,321,2017-10-06,Withdrawal,Remittance to Another Bank,1876,20264.7,Household ,Max bank,44067668
100511,344,2017-10-06,Credit,Credit in cash ,13948,45001,,,
107341,365,2017-10-06,Credit,Electronic funds transfer,17660,33821.6,,Moneta Money Bank,49404096
104902,358,2017-10-06,Withdrawal,Remittance to Another Bank,1434,22635.3, ,Bank Creditas,65233623
105755,361,2017-10-06,Credit,Credit in cash ,23638,67526.6,,,
186010,630,2017-10-06,Withdrawal,Remittance to Another Bank,2361,16703.6,Household ,PPF Bank,662714
184775,627,2017-10-06,Withdrawal,Remittance to Another Bank,8228,31781,Household ,Raiffeisen bank,23483765
183763,624,2017-10-06,Withdrawal,Withdrawal in cash,16400,36697.8,,,
90490,306,2017-10-06,Withdrawal,Remittance to Another Bank,3657,21280,Household ,PPF Bank,70354622
929325,3167,2017-10-06,Credit,Credit in cash ,21257,45695.2,,,
546582,1861,2017-10-06,Credit,Credit in cash ,15308,55822.9,,,
550552,1875,2017-10-06,Withdrawal,Remittance to Another Bank,3094,13090.7,Household ,Czech export bank,47586584
546654,1861,2017-10-06,Withdrawal,Remittance to Another Bank,1574,54248.9,Household ,Fio bank ,9564370
712457,2435,2017-10-06,Withdrawal,Remittance to Another Bank,7904,24009.2,Household ,Hypotecni bank,21075344
2579316,8519,2017-10-06,Withdrawal,Remittance to Another Bank,13711,30855.8,Household ,PPF Bank,12003517
2571466,8489,2017-10-06,Credit,Credit in cash ,17606,47786.8,,,
2567166,8475,2017-10-06,Credit,Credit in cash ,6492,34690.8,,,
490139,1673,2017-10-06,Credit,Electronic funds transfer,4408,19114.9,Old-age Pension,Bank Creditas,695646
492828,1680,2017-10-06,Withdrawal,Withdrawal in cash,16700,38576.9,,,
518270,1770,2017-10-06,Withdrawal,Withdrawal in cash,9100,40499,,,
519845,1775,2017-10-06,Withdrawal,Remittance to Another Bank,2343,25187.8,Household ,Fio bank ,25300705
516945,1767,2017-10-06,Credit,Credit in cash ,19285,55672,,,
729597,2494,2017-10-05,Withdrawal,Remittance to Another Bank,2247,32793.5,Insurance Payment,PPF Bank,88460433
732944,2504,2017-10-05,Withdrawal,Withdrawal in cash,17800,38298.5,,,
731738,2501,2017-10-05,Withdrawal,Remittance to Another Bank,3142,36956.7, ,Fio bank ,42648118
731678,2501,2017-10-05,Withdrawal,Remittance to Another Bank,524,40098.7,Household ,Air Bank ,82897442
734456,2510,2017-10-05,Withdrawal,Remittance to Another Bank,92,36124.4, ,J&T Bank ,54819261
732263,2503,2017-10-05,Credit,Credit in cash ,9574,42834.7,,,
803181,2738,2017-10-05,Credit,Credit in cash ,14330,34655,,,
803673,2739,2017-10-05,Credit,Credit in cash ,6881,36317.7,,,
804271,2740,2017-10-05,Withdrawal,Withdrawal in cash,22800,45119.6,,,
1042526,3566,2017-10-05,Withdrawal,Remittance to Another Bank,3276,22744.2, ,UniCredit Bank,22689193
1042454,3566,2017-10-05,Withdrawal,Remittance to Another Bank,294,26020.2,Household ,Fio bank ,38624727
655946,2242,2017-10-05,Withdrawal,Remittance to Another Bank,5538,48113.3,Household ,Max bank,83031367
696571,2382,2017-10-05,Credit,Electronic funds transfer,6115,31657.7,Old-age Pension,Trinity Bank,88811969
2355405,7769,2017-10-05,Credit,Credit in cash ,30069,71376.5,,,
2699741,8934,2017-10-05,Credit,Electronic funds transfer,14918,49478.6,,UniCredit Bank,79855638
917122,3127,2017-10-05,Withdrawal,Remittance to Another Bank,7334,25481.2,Household ,Air Bank ,63558506
961953,3277,2017-10-05,Withdrawal,Withdrawal in cash,18500,37815,,,
1065321,3640,2017-10-05,Withdrawal,Remittance to Another Bank,2040,21594,Household ,Kameron bank,21871125
1766017,5991,2017-10-05,Withdrawal,Remittance to Another Bank,4235,24136.1, ,Raiffeisen bank,83801996
49339,165,2017-10-05,Withdrawal,Remittance to Another Bank,1788,24469.4,Household ,Czech export bank,71082353
50064,168,2017-10-05,Credit,Electronic funds transfer,3020,21726.8,,Moneta Money Bank,86771827
30866,100,2017-10-05,Withdrawal,Remittance to Another Bank,7329,35992.1, ,Moneta Money Bank,16341108
32237,104,2017-10-05,Credit,Electronic funds transfer,3063,20603.8,,Air Bank ,13231766
30722,100,2017-10-05,Credit,Credit in cash ,11891,43321.1,,,
37905,123,2017-10-05,Credit,Electronic funds transfer,4843,22927.2,Old-age Pension,Kameron bank,58944725
555654,1891,2017-10-05,Withdrawal,Withdrawal in cash,630,25475.9,,,
552819,1882,2017-10-05,Withdrawal,Remittance to Another Bank,1907,18252.1,Household ,PPF Bank,5768174
474470,1617,2017-10-05,Credit,Electronic funds transfer,5953,32044.6,Old-age Pension,Trinity Bank,38875293
471765,1605,2017-10-05,Withdrawal,Remittance to Another Bank,3353,85181,Household ,Trinity Bank,28789526
1110841,3792,2017-10-05,Withdrawal,Withdrawal in cash,1800,24174.3,,,
1166915,3999,2017-10-05,Withdrawal,Remittance to Another Bank,2332,31569.7, ,Kameron bank,48404151
2102788,7123,2017-10-05,Withdrawal,Remittance to Another Bank,14581,52004.5,Household ,Raiffeisen bank,42013669
2106891,7133,2017-10-05,Withdrawal,Withdrawal in cash,1900,23475.6,,,0
300399,1023,2017-10-05,Credit,Credit in cash ,18278,53046.7,,,
303426,1032,2017-10-05,Withdrawal,Withdrawal in cash,60200,54273.8,,,
303152,1032,2017-10-05,Credit,Electronic funds transfer,49765,114473.8,,Moneta Money Bank,43027007
333462,1134,2017-10-05,Withdrawal,Remittance to Another Bank,6007,19329.3, ,Bank Creditas,64548426
647216,2213,2017-10-05,Credit,Credit in cash ,9410,31328.3,,,
239281,817,2017-10-05,Credit,Credit in cash ,21388,53027.3,,,
239401,817,2017-10-05,Withdrawal,Withdrawal in cash,12000,41027.3,,,0
1078178,3683,2017-10-05,Credit,Credit in cash ,23426,64189.9,,,
1075679,3675,2017-10-05,Withdrawal,Remittance to Another Bank,7824,53167.4,Household ,Air Bank ,27985441
142388,477,2017-10-05,Withdrawal,Remittance to Another Bank,463,33906.9,Insurance Payment,PPF Bank,25759440
176800,597,2017-10-05,Credit,Credit in cash ,19807,57396.9,,,
175019,588,2017-10-05,Withdrawal,Withdrawal in cash,1500,32797.6,,,
339414,1152,2017-10-05,Credit,Electronic funds transfer,3279,22239.8,,Bank Creditas,11872947
132088,443,2017-10-05,Withdrawal,Remittance to Another Bank,463,22653.3,,PPF Bank,32109809
131293,441,2017-10-05,Withdrawal,Remittance to Another Bank,3041,53018.8,Household ,Air Bank ,91662942
132016,443,2017-10-05,Withdrawal,Remittance to Another Bank,1508,21145.3,,Raiffeisen bank,39137601
137182,460,2017-10-05,Credit,Electronic funds transfer,5922,28216.5,Old-age Pension,Max bank,69185650
976290,3327,2017-10-05,Credit,Credit in cash ,10921,35199.8,,,
602844,2052,2017-10-05,Withdrawal,Remittance to Another Bank,72,35116.5, ,Moneta Money Bank,20415777
673946,2302,2017-10-05,Withdrawal,Withdrawal in cash,8600,34465.2,,,
776580,2648,2017-10-05,Withdrawal,Withdrawal in cash,6300,27418.2,,,
3292796,10942,2017-10-05,Credit,Credit in cash ,45328,83813.9,,,
3292264,10940,2017-10-05,Withdrawal,Remittance to Another Bank,7517,31236.1,Household ,Raiffeisen bank,1789451
3292985,10942,2017-10-05,Withdrawal,Remittance to Another Bank,10472,73341.9,Household ,Kameron bank,71402126
537897,1830,2017-10-05,Credit,Credit in cash ,11538,35474.4,,,
570053,1940,2017-10-05,Credit,Electronic funds transfer,4660,22787.7,Old-age Pension,Raiffeisen bank,65423965
569346,1938,2017-10-05,Credit,Credit in cash ,24150,66785.3,,,
572844,1949,2017-10-05,Withdrawal,Remittance to Another Bank,107,32928.6, ,Max bank,70580106
571571,1944,2017-10-05,Withdrawal,Withdrawal in cash,10100,32067.2,,,
1982454,6715,2017-10-05,Withdrawal,Withdrawal in cash,10800,26511.2,,,
1982216,6715,2017-10-05,Credit,Electronic funds transfer,13789,37311.2,,Czech export bank,84352767
2035065,6897,2017-10-05,Withdrawal,Withdrawal in cash,12900,23287.8,,,
433824,1475,2017-10-05,Credit,Electronic funds transfer,20551,48103.4,,Bank Creditas,33492565
431900,1468,2017-10-05,Credit,Electronic funds transfer,3224,20091.1,,Hypotecni bank,60079216
432158,1468,2017-10-05,Withdrawal,Withdrawal in cash,1170,18921.1,,,
535513,1824,2017-10-05,Withdrawal,Remittance to Another Bank,9515,29595, ,J&T Bank ,62974762
781126,2664,2017-10-05,Credit,Credit in cash ,15238,48105.8,,,
781186,2664,2017-10-05,Withdrawal,Remittance to Another Bank,3453,44652.8,Household ,Max bank,60040694
781246,2664,2017-10-05,Withdrawal,Remittance to Another Bank,475,44177.8, ,Fio bank ,12188804
347948,1180,2017-10-05,Credit,Credit in cash ,15206,50674.4,,,
348925,1184,2017-10-05,Credit,Electronic funds transfer,37791,95091.3,,Raiffeisen bank,13872385
347637,1179,2017-10-05,Withdrawal,Remittance to Another Bank,2808,16839.5,Household ,Max bank,68278848
355285,1204,2017-10-05,Withdrawal,Remittance to Another Bank,4992,55177.4, ,UniCredit Bank,21313643
355141,1204,2017-10-05,Credit,Credit in cash ,23618,60169.4,,,
1245164,4259,2017-10-05,Withdrawal,Withdrawal in cash,27700,53954.1,,,
1218824,4171,2017-10-05,Withdrawal,Withdrawal in cash,21700,46404.6,,,
1225243,4195,2017-10-05,Credit,Credit in cash ,29753,70699.6,,,
863470,2940,2017-10-05,Withdrawal,Remittance to Another Bank,7156,13631.2,Household ,Bank Creditas,12957185
862903,2938,2017-10-05,Withdrawal,Remittance to Another Bank,6758,59681.6,Insurance Payment,Raiffeisen bank,39321178
970534,3307,2017-10-05,Withdrawal,Withdrawal in cash,2150,28059.6,,,
1151403,3938,2017-10-05,Withdrawal,Remittance to Another Bank,3869,36632.8,Household ,J&T Bank ,83267962
1154546,3948,2017-10-05,Withdrawal,Withdrawal in cash,8500,34847.4,,,
1150157,3935,2017-10-05,Withdrawal,Remittance to Another Bank,2648,25588.4,Household ,UniCredit Bank,30181229
1154332,3948,2017-10-05,Withdrawal,Remittance to Another Bank,210,34637.4, ,Trinity Bank,3710729
783312,2670,2017-10-05,Credit,Credit in cash ,24381,63215.1,,,
784297,2673,2017-10-05,Credit,Credit in cash ,12395,48160.3,,,
782471,2667,2017-10-05,Credit,Electronic funds transfer,3270,17888.8,,Moneta Money Bank,32372063
825686,2813,2017-10-05,Withdrawal,Remittance to Another Bank,227,26406.9,Insurance Payment,Kameron bank,7243586
