trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
1039465,3554,2019-11-27,Withdrawal,Withdrawal in cash,5100,24118.7,,Sky Bank,
1519759,5181,2019-11-27,Withdrawal,Withdrawal in cash,15676,39947.4,,Sky Bank,
4829,19,2019-11-27,Credit,Credit in cash ,400,19749.6,,Sky Bank,
3330,14,2019-11-27,Credit,Credit in cash ,400,400,,Sky Bank,
884553,3014,2019-11-27,Withdrawal,Withdrawal in cash,3811,34129.1,,Sky Bank,
611748,2083,2019-11-27,Withdrawal,Withdrawal in cash,12000,35774.8,,Sky Bank,
444549,1511,2019-11-27,Withdrawal,Withdrawal in cash,45000,65316.4,,Sky Bank,
455777,1547,2019-11-27,Withdrawal,Withdrawal in cash,24300,36646.8,,Sky Bank,
1689017,5724,2019-11-27,Withdrawal,Withdrawal in cash,10200,46852.1,,Sky Bank,
1701574,5767,2019-11-27,Credit,Credit in cash ,800,26228.5,,Sky Bank,
273423,936,2019-11-27,Withdrawal,Withdrawal in cash,500,22479.6,,Sky Bank,
443336,1508,2019-11-27,Credit,Credit in cash ,42687,94489.3,,Sky Bank,
1047522,3582,2019-11-27,Withdrawal,Withdrawal in cash,1080,20292.3,,Sky Bank,
2825086,9353,2019-11-27,Withdrawal,Withdrawal in cash,4000,28846.5,,Sky Bank,
326255,1114,2019-11-27,Withdrawal,Withdrawal in cash,26900,32741.4,,Sky Bank,
366437,1246,2019-11-27,Withdrawal,Withdrawal in cash,2080,18758.9,,Sky Bank,
364201,1237,2019-11-27,Credit,Credit in cash ,3900,43138.9,,Sky Bank,
284885,978,2019-11-27,Withdrawal,Withdrawal in cash,480,44681,,Sky Bank,
285411,979,2019-11-27,Withdrawal,Withdrawal in cash,10300,30059.6,,Sky Bank,
1130677,3863,2019-11-27,Withdrawal,Withdrawal in cash,300,31351.3,,Sky Bank,
1128562,3855,2019-11-27,Withdrawal,Withdrawal in cash,14500,33524.7,,Sky Bank,
1129046,3858,2019-11-27,Withdrawal,Withdrawal in cash,1350,24701.1,,Sky Bank,
795854,2711,2019-11-27,Withdrawal,Withdrawal in cash,3360,40180,,Sky Bank,
795345,2710,2019-11-27,Credit,Credit in cash ,39038,73242.3,,Sky Bank,
1576136,5358,2019-11-27,Withdrawal,Withdrawal in cash,1100,33274.9,,Sky Bank,0
2780202,9201,2019-11-27,Withdrawal,Withdrawal in cash,10300,33702,,Sky Bank,
2747581,9093,2019-11-27,Withdrawal,Withdrawal in cash,11000,42635.6,,Sky Bank,
890587,3036,2019-11-27,Withdrawal,Withdrawal in cash,3600,22418.7,,Sky Bank,
925811,3155,2019-11-27,Withdrawal,Withdrawal in cash,15600,38431.3,,Sky Bank,
1013635,3465,2019-11-27,Withdrawal,Withdrawal in cash,6000,60013.2,,Sky Bank,
1302223,4447,2019-11-27,Withdrawal,Withdrawal in cash,34500,74629.2,,Sky Bank,
1302049,4447,2019-11-27,Credit,Credit in cash ,40308,109129.2,,Sky Bank,
854605,2912,2019-11-27,Withdrawal,Withdrawal in cash,15500,104218.9,,Sky Bank,
854317,2912,2019-11-27,Credit,Credit in cash ,13235,119718.9,,Sky Bank,
465030,1582,2019-11-27,Withdrawal,Withdrawal in cash,4900,29955.9,,Sky Bank,
845914,2880,2019-11-27,Withdrawal,Withdrawal in cash,10500,28432.9,,Sky Bank,
1501228,5118,2019-11-27,Withdrawal,Withdrawal in cash,5400,37540.8,,Sky Bank,
206207,700,2019-11-27,Withdrawal,Withdrawal in cash,2700,14778.4,,Sky Bank,
276904,947,2019-11-27,Withdrawal,Withdrawal in cash,600,30025,,Sky Bank,
198685,674,2019-11-27,Withdrawal,Withdrawal in cash,1360,26114.7,,Sky Bank,
1018868,3480,2019-11-27,Withdrawal,Withdrawal in cash,13000,49803.6,,Sky Bank,
1022468,3489,2019-11-27,Withdrawal,Withdrawal in cash,10300,32957.9,,Sky Bank,
2984173,9883,2019-11-27,Credit,Credit in cash ,26687,65076.2,,Sky Bank,
959716,3269,2019-11-27,Credit,Credit in cash ,27961,81246.1,,Sky Bank,
955930,3258,2019-11-27,Withdrawal,Withdrawal in cash,7200,32499.5,,Sky Bank,
1120033,3826,2019-11-27,Withdrawal,Withdrawal in cash,2520,28760.3,,Sky Bank,
2546747,8405,2019-11-27,Withdrawal,Withdrawal in cash,1680,25649.9,,Sky Bank,
102200,347,2019-11-27,Credit,Credit in cash ,2400,41366.6,,Sky Bank,
104261,355,2019-11-27,Credit,Credit in cash ,2000,26340.2,,Sky Bank,
551396,1877,2019-11-27,Withdrawal,Withdrawal in cash,6700,32827.2,,Sky Bank,
710767,2430,2019-11-27,Withdrawal,Withdrawal in cash,8100,33828.7,,Sky Bank,
712324,2435,2019-11-27,Credit,Credit in cash ,41444,71673.9,,Sky Bank,
731074,2498,2019-11-26,Withdrawal,Withdrawal in cash,5100,25259,,Sky Bank,
803564,2738,2019-11-26,Withdrawal,Withdrawal in cash,2900,25026.8,,Sky Bank,
2354280,7765,2019-11-26,Credit,Credit in cash ,8400,20234.5,,Sky Bank,
2699106,8931,2019-11-26,Withdrawal,Withdrawal in cash,40100,65501.7,,Sky Bank,
917660,3128,2019-11-26,Withdrawal,Withdrawal in cash,2100,41565.6,,Sky Bank,
921713,3141,2019-11-26,Credit,Credit in cash ,2400,38302.4,,Sky Bank,
1754619,5952,2019-11-26,Withdrawal,Withdrawal in cash,16309,40654.4,,Sky Bank,
22027,72,2019-11-26,Withdrawal,Withdrawal in cash,2600,29351.9,,Sky Bank,
30077,97,2019-11-26,Withdrawal,Withdrawal in cash,8500,40887.4,,Sky Bank,0
41251,135,2019-11-26,Withdrawal,Withdrawal in cash,7500,43682.2,,Sky Bank,
42813,142,2019-11-26,Withdrawal,Withdrawal in cash,4000,19365.8,,Sky Bank,
894620,3050,2019-11-26,Withdrawal,Withdrawal in cash,6500,35838.3,,Sky Bank,0
894422,3049,2019-11-26,Credit,Credit in cash ,800,30646.4,,Sky Bank,
895496,3051,2019-11-26,Withdrawal,Withdrawal in cash,25800,50677.7,,Sky Bank,
502991,1714,2019-11-26,Withdrawal,Withdrawal in cash,700,21447.6,,Sky Bank,
642929,2195,2019-11-26,Withdrawal,Withdrawal in cash,16100,57575.5,,Sky Bank,
1787395,6062,2019-11-26,Withdrawal,Withdrawal in cash,28100,57801.1,,Sky Bank,
454560,1544,2019-11-26,Withdrawal,Withdrawal in cash,5280,35148.9,,Sky Bank,
475670,1621,2019-11-26,Withdrawal,Withdrawal in cash,4600,42083.1,,Sky Bank,
2108032,7136,2019-11-26,Credit,Credit in cash ,6380,40001.1,,Sky Bank,
1076176,3676,2019-11-26,Withdrawal,Withdrawal in cash,3680,12666.6,,Sky Bank,
1194627,4088,2019-11-26,Withdrawal,Withdrawal in cash,9500,29294.6,,Sky Bank,
341971,1160,2019-11-26,Withdrawal,Withdrawal in cash,21800,55378.8,,Sky Bank,
133429,446,2019-11-26,Withdrawal,Withdrawal in cash,17500,54120.4,,Sky Bank,
976650,3327,2019-11-26,Withdrawal,Withdrawal in cash,600,25692.4,,Sky Bank,
599857,2041,2019-11-26,Credit,Credit in cash ,1800,22936.1,,Sky Bank,
603622,2054,2019-11-26,Withdrawal,Withdrawal in cash,1100,28233.6,,Sky Bank,
670416,2288,2019-11-26,Withdrawal,Withdrawal in cash,12900,53891,,Sky Bank,
772188,2636,2019-11-26,Credit,Credit in cash ,600,600,,Sky Bank,
774380,2642,2019-11-26,Withdrawal,Withdrawal in cash,8700,32754.4,,Sky Bank,
3292582,10940,2019-11-26,Withdrawal,Withdrawal in cash,8900,59494.8,,Sky Bank,
3297125,10954,2019-11-26,Withdrawal,Withdrawal in cash,8300,39375.3,,Sky Bank,
538959,1832,2019-11-26,Withdrawal,Withdrawal in cash,10200,32770.9,,Sky Bank,
570954,1943,2019-11-26,Credit,Credit in cash ,300,300,,Sky Bank,
1343068,4589,2019-11-26,Withdrawal,Withdrawal in cash,4560,21341,,Sky Bank,
432803,1470,2019-11-26,Withdrawal,Withdrawal in cash,8200,38656.5,,Sky Bank,
530957,1809,2019-11-26,Withdrawal,Withdrawal in cash,2100,33471.4,,Sky Bank,
531253,1810,2019-11-26,Withdrawal,Withdrawal in cash,5900,33772.6,,Sky Bank,
352440,1197,2019-11-26,Withdrawal,Withdrawal in cash,1200,34950,,Sky Bank,
355865,1205,2019-11-26,Withdrawal,Withdrawal in cash,2100,19863.9,,Sky Bank,
1230945,4214,2019-11-26,Credit,Credit in cash ,36114,114251.1,,Sky Bank,
1231088,4214,2019-11-26,Withdrawal,Withdrawal in cash,25600,88651.1,,Sky Bank,
967582,3297,2019-11-26,Withdrawal,Withdrawal in cash,1800,38240.2,,Sky Bank,
969761,3305,2019-11-26,Withdrawal,Withdrawal in cash,2560,19693.3,,Sky Bank,
1150528,3935,2019-11-26,Withdrawal,Withdrawal in cash,4800,34670.8,,Sky Bank,
784525,2673,2019-11-26,Withdrawal,Withdrawal in cash,2300,21371.5,,Sky Bank,
786017,2677,2019-11-26,Withdrawal,Withdrawal in cash,14200,40318.1,,Sky Bank,
825864,2813,2019-11-26,Withdrawal,Withdrawal in cash,4800,31113.1,,Sky Bank,
979024,3339,2019-11-26,Withdrawal,Withdrawal in cash,300,26040.5,,Sky Bank,
2862205,9472,2019-11-26,Credit,Credit in cash ,44055,75740.8,,Sky Bank,
128172,429,2019-11-26,Withdrawal,Withdrawal in cash,11200,35290.5,,Sky Bank,
121636,408,2019-11-26,Withdrawal,Credit card withdrawal,2600,47181.1,,Sky Bank,0
953328,3250,2019-11-26,Withdrawal,Withdrawal in cash,2700,20249.4,,Sky Bank,
636867,2175,2019-11-26,Withdrawal,Withdrawal in cash,6000,66623.1,,Sky Bank,
740655,2528,2019-11-26,Withdrawal,Withdrawal in cash,2400,20112.5,,Sky Bank,
2930137,9703,2019-11-26,Withdrawal,Withdrawal in cash,36000,61686.1,,Sky Bank,
543028,1847,2019-11-26,Withdrawal,Withdrawal in cash,2800,29893.4,,Sky Bank,
1263543,4321,2019-11-26,Withdrawal,Withdrawal in cash,22338,53675.8,,Sky Bank,
1652474,5602,2019-11-26,Withdrawal,Withdrawal in cash,3300,50097.9,,Sky Bank,0
3146073,10440,2019-11-26,Withdrawal,Withdrawal in cash,1700,37195.3,,Sky Bank,
358184,1216,2019-11-26,Withdrawal,Withdrawal in cash,2800,12970,,Sky Bank,
747354,2549,2019-11-26,Withdrawal,Withdrawal in cash,4900,47221.6,,Sky Bank,
745243,2543,2019-11-26,Withdrawal,Withdrawal in cash,2640,50921.1,,Sky Bank,
1158884,3968,2019-11-26,Withdrawal,Withdrawal in cash,10900,40291.4,,Sky Bank,
831473,2830,2019-11-26,Withdrawal,Withdrawal in cash,600,15668.5,,Sky Bank,
832650,2835,2019-11-26,Credit,Credit in cash ,2000,34817.2,,Sky Bank,
751456,2563,2019-11-26,Withdrawal,Withdrawal in cash,600,38462.6,,Sky Bank,
753269,2569,2019-11-26,Withdrawal,Withdrawal in cash,4300,30494.2,,Sky Bank,
681365,2326,2019-11-26,Withdrawal,Withdrawal in cash,20572,61941.1,,Sky Bank,
683797,2334,2019-11-26,Withdrawal,Withdrawal in cash,2000,32347,,Sky Bank,0
683675,2333,2019-11-26,Withdrawal,Withdrawal in cash,3700,33920.8,,Sky Bank,
1103889,3771,2019-11-26,Withdrawal,Withdrawal in cash,3300,24291.8,,Sky Bank,
1102922,3767,2019-11-26,Withdrawal,Withdrawal in cash,1320,38490.9,,Sky Bank,
837978,2851,2019-11-26,Withdrawal,Withdrawal in cash,6700,24916.3,,Sky Bank,
686924,2345,2019-11-26,Withdrawal,Withdrawal in cash,10500,25225.2,,Sky Bank,
728798,2491,2019-11-26,Withdrawal,Withdrawal in cash,5600,20406.5,,Sky Bank,
632355,2159,2019-11-26,Withdrawal,Withdrawal in cash,14800,36336,,Sky Bank,
630252,2151,2019-11-26,Withdrawal,Withdrawal in cash,4100,17091.3,,Sky Bank,
2423523,7990,2019-11-26,Credit,Credit in cash ,31902,103260.8,,Sky Bank,
2414883,7965,2019-11-26,Credit,Credit in cash ,24686,56162.4,,Sky Bank,
855480,2915,2019-11-26,Withdrawal,Withdrawal in cash,15206,72700.2,,Sky Bank,
816317,2779,2019-11-26,Withdrawal,Withdrawal in cash,7000,57873.9,,Sky Bank,
558788,1901,2019-11-26,Withdrawal,Withdrawal in cash,5760,17074.6,,Sky Bank,
389246,1323,2019-11-26,Withdrawal,Withdrawal in cash,4920,40428.4,,Sky Bank,
1088906,3720,2019-11-26,Withdrawal,Withdrawal in cash,2080,38162,,Sky Bank,
1292363,4416,2019-11-26,Credit,Credit in cash ,49892,107915.5,,Sky Bank,
1289005,4408,2019-11-26,Withdrawal,Withdrawal in cash,3000,29145.8,,Sky Bank,
1295179,4423,2019-11-26,Withdrawal,Withdrawal in cash,14916,35953,,Sky Bank,
1292656,4416,2019-11-26,Withdrawal,Withdrawal in cash,30800,77115.5,,Sky Bank,
1292290,4415,2019-11-26,Withdrawal,Withdrawal in cash,7500,36567.2,,Sky Bank,
170838,573,2019-11-26,Credit,Credit in cash ,24417,47217,,Sky Bank,
218731,743,2019-11-26,Withdrawal,Withdrawal in cash,2880,29484.1,,Sky Bank,
218729,743,2019-11-26,Withdrawal,Withdrawal in cash,640,32364.1,,Sky Bank,
373001,1270,2019-11-26,Withdrawal,Withdrawal in cash,2400,27240.8,,Sky Bank,0
161244,540,2019-11-26,Withdrawal,Withdrawal in cash,1100,21459,,Sky Bank,
998603,3409,2019-11-26,Withdrawal,Withdrawal in cash,3000,13354.1,,Sky Bank,
2611688,8628,2019-11-26,Credit,Credit in cash ,25159,91010,,Sky Bank,
3027116,10036,2019-11-26,Withdrawal,Withdrawal in cash,10400,24062.4,,Sky Bank,
72055,239,2019-11-26,Withdrawal,Withdrawal in cash,8700,71168.2,,Sky Bank,
79856,267,2019-11-26,Withdrawal,Withdrawal in cash,1840,21123,,Sky Bank,
79639,266,2019-11-26,Withdrawal,Withdrawal in cash,39400,72281.3,,Sky Bank,
54929,183,2019-11-26,Withdrawal,Withdrawal in cash,8200,32162.5,,Sky Bank,
579306,1971,2019-11-26,Withdrawal,Withdrawal in cash,100,42882.2,,Sky Bank,
770164,2628,2019-11-26,Withdrawal,Withdrawal in cash,7593,87279.7,,Sky Bank,
874471,2978,2019-11-26,Withdrawal,Withdrawal in cash,4800,13872.7,,Sky Bank,
619200,2113,2019-11-26,Withdrawal,Withdrawal in cash,5900,27921.1,,Sky Bank,
656902,2245,2019-11-26,Credit,Credit in cash ,17942,88187,,Sky Bank,
902521,3074,2019-11-26,Withdrawal,Withdrawal in cash,10700,43878.2,,Sky Bank,
944166,3220,2019-11-26,Withdrawal,Withdrawal in cash,20600,47400.1,,Sky Bank,
1504447,5129,2019-11-26,Withdrawal,Withdrawal in cash,6004,35203.4,,Sky Bank,
20605,68,2019-11-26,Withdrawal,Withdrawal in cash,18842,71077.6,,Sky Bank,
2759,10,2019-11-26,Withdrawal,Withdrawal in cash,11500,38969,,Sky Bank,
478213,1629,2019-11-26,Withdrawal,Withdrawal in cash,1100,22029.6,,Sky Bank,
527334,1800,2019-11-26,Withdrawal,Withdrawal in cash,3360,25484.6,,Sky Bank,
613472,2090,2019-11-26,Credit,Credit in cash ,1000,1000,,Sky Bank,
458648,1559,2019-11-26,Withdrawal,Withdrawal in cash,11400,46483.7,,Sky Bank,
1694889,5742,2019-11-26,Withdrawal,Withdrawal in cash,16700,43330.4,,Sky Bank,
1694007,5740,2019-11-26,Withdrawal,Withdrawal in cash,4200,16465.8,,Sky Bank,
247130,849,2019-11-26,Withdrawal,Withdrawal in cash,3700,23125.1,,Sky Bank,
276434,946,2019-11-26,Withdrawal,Withdrawal in cash,17500,41450.2,,Sky Bank,
304722,1039,2019-11-26,Credit,Credit in cash ,15031,89513.7,,Sky Bank,
440358,1496,2019-11-26,Withdrawal,Withdrawal in cash,10000,32530.5,,Sky Bank,
224190,763,2019-11-26,Withdrawal,Withdrawal in cash,3960,24952.7,,Sky Bank,
232311,790,2019-11-26,Withdrawal,Withdrawal in cash,13800,28992,,Sky Bank,
2786515,9225,2019-11-26,Withdrawal,Withdrawal in cash,10300,29887.2,,Sky Bank,
2820588,9337,2019-11-26,Credit,Credit in cash ,21300,28279.7,,Sky Bank,
363039,1234,2019-11-26,Withdrawal,Withdrawal in cash,9100,13172.6,,Sky Bank,
714668,2445,2019-11-26,Credit,Credit in cash ,47819,90024.2,,Sky Bank,
1131893,3868,2019-11-26,Withdrawal,Withdrawal in cash,2640,29092.9,,Sky Bank,
797915,2718,2019-11-26,Credit,Credit in cash ,400,28001.5,,Sky Bank,
869823,2962,2019-11-26,Withdrawal,Withdrawal in cash,2400,20308.6,,Sky Bank,0
871437,2968,2019-11-26,Withdrawal,Withdrawal in cash,23700,35003,,Sky Bank,
723494,2476,2019-11-26,Withdrawal,Withdrawal in cash,1700,14450.2,,Sky Bank,
841893,2865,2019-11-26,Withdrawal,Withdrawal in cash,3360,26870.2,,Sky Bank,
589977,2008,2019-11-26,Withdrawal,Withdrawal in cash,9200,64174.8,,Sky Bank,
1921399,6511,2019-11-26,Credit,Credit in cash ,8500,21567.3,,Sky Bank,
1910465,6472,2019-11-26,Withdrawal,Withdrawal in cash,2400,54082,,Sky Bank,0
891222,3038,2019-11-26,Credit,Credit in cash ,31774,68014.7,,Sky Bank,
924680,3151,2019-11-26,Withdrawal,Withdrawal in cash,1400,31344,,Sky Bank,
1306748,4462,2019-11-26,Withdrawal,Withdrawal in cash,17016,37578.8,,Sky Bank,
462412,1571,2019-11-26,Withdrawal,Withdrawal in cash,16000,28501.2,,Sky Bank,
464271,1579,2019-11-26,Withdrawal,Withdrawal in cash,10900,41239.7,,Sky Bank,
583439,1985,2019-11-26,Withdrawal,Withdrawal in cash,4200,23273.8,,Sky Bank,
585730,1994,2019-11-26,Credit,Credit in cash ,22439,78043.6,,Sky Bank,
412542,1403,2019-11-26,Withdrawal,Withdrawal in cash,1800,41055.4,,Sky Bank,
422903,1436,2019-11-26,Credit,Credit in cash ,3100,36376.6,,Sky Bank,
255635,878,2019-11-26,Withdrawal,Withdrawal in cash,24400,43520.3,,Sky Bank,
252229,863,2019-11-26,Withdrawal,Withdrawal in cash,13000,64199,,Sky Bank,
251151,861,2019-11-26,Withdrawal,Withdrawal in cash,7400,15269.7,,Sky Bank,
280797,962,2019-11-26,Withdrawal,Withdrawal in cash,14816,16090.7,,Sky Bank,
410324,1397,2019-11-26,Withdrawal,Credit card withdrawal,3700,41148.9,,Sky Bank,0
196272,665,2019-11-26,Withdrawal,Withdrawal in cash,1300,47137.6,,Sky Bank,
3353879,11138,2019-11-26,Withdrawal,Withdrawal in cash,14700,28642.6,,Sky Bank,
956492,3259,2019-11-26,Credit,Credit in cash ,1300,48423.6,,Sky Bank,
959943,3269,2019-11-26,Withdrawal,Withdrawal in cash,8400,53285.1,,Sky Bank,
959707,3269,2019-11-26,Credit,Credit in cash ,46079,61685.1,,Sky Bank,
1009033,3446,2019-11-26,Credit,Credit in cash ,8300,22500,,Sky Bank,
107969,365,2019-11-26,Withdrawal,Withdrawal in cash,5000,16196.8,,Sky Bank,
84398,281,2019-11-26,Credit,Credit in cash ,10100,19367,,Sky Bank,
92501,314,2019-11-26,Withdrawal,Withdrawal in cash,6729,24957.2,,Sky Bank,
932786,3181,2019-11-26,Credit,Credit in cash ,3700,28788.3,,Sky Bank,
604987,2059,2019-11-26,Withdrawal,Withdrawal in cash,9400,33199,,Sky Bank,
606807,2065,2019-11-26,Withdrawal,Withdrawal in cash,11500,39660.3,,Sky Bank,
490642,1674,2019-11-26,Withdrawal,Withdrawal in cash,3720,23810.2,,Sky Bank,
651497,2227,2019-11-25,Credit,Credit in cash ,32438,44664.3,,Sky Bank,
654938,2239,2019-11-25,Withdrawal,Withdrawal in cash,7000,23860.3,,Sky Bank,
695310,2378,2019-11-25,Credit,Credit in cash ,17770,96764.7,,Sky Bank,
691742,2363,2019-11-25,Withdrawal,Withdrawal in cash,400,32258.4,,Sky Bank,
2364126,7795,2019-11-25,Withdrawal,Withdrawal in cash,32600,62864.7,,Sky Bank,
2349753,7753,2019-11-25,Credit,Credit in cash ,9805,55608,,Sky Bank,
919425,3133,2019-11-25,Withdrawal,Withdrawal in cash,8000,19531.2,,Sky Bank,
1764365,5984,2019-11-25,Withdrawal,Withdrawal in cash,15000,14238.5,,Sky Bank,
1721860,5837,2019-11-25,Withdrawal,Withdrawal in cash,16435,39787.2,,Sky Bank,
1736775,5891,2019-11-25,Withdrawal,Withdrawal in cash,21780,77946.8,,Sky Bank,
51311,172,2019-11-25,Withdrawal,Withdrawal in cash,4080,28715,,Sky Bank,
40420,132,2019-11-25,Credit,Credit in cash ,41596,84733.5,,Sky Bank,
40497,132,2019-11-25,Withdrawal,Withdrawal in cash,20470,64263.5,,Sky Bank,
897580,3058,2019-11-25,Withdrawal,Withdrawal in cash,1920,52550.5,,Sky Bank,
502186,1712,2019-11-25,Credit,Credit in cash ,200,200,,Sky Bank,
500920,1706,2019-11-25,Withdrawal,Withdrawal in cash,600,42347.9,,Sky Bank,
553717,1885,2019-11-25,Credit,Credit in cash ,44359,66362.5,,Sky Bank,
454681,1544,2019-11-25,Withdrawal,Withdrawal in cash,4800,40428.9,,Sky Bank,
452901,1539,2019-11-25,Withdrawal,Withdrawal in cash,8900,13083.1, ,Sky Bank,0
452602,1538,2019-11-25,Withdrawal,Withdrawal in cash,17279,36035.3,,Sky Bank,
472239,1606,2019-11-25,Withdrawal,Withdrawal in cash,1650,36396.3,,Sky Bank,
1111098,3793,2019-11-25,Withdrawal,Withdrawal in cash,9500,29889,,Sky Bank,
1167834,4001,2019-11-25,Withdrawal,Withdrawal in cash,3100,14452.4,,Sky Bank,
300602,1023,2019-11-25,Withdrawal,Withdrawal in cash,13100,24880.9,,Sky Bank,
337857,1146,2019-11-25,Withdrawal,Withdrawal in cash,19300,57742,,Sky Bank,
648240,2216,2019-11-25,Withdrawal,Withdrawal in cash,16949,34961.3,,Sky Bank,
649155,2219,2019-11-25,Credit,Credit in cash ,49423,108710.1,,Sky Bank,
243767,836,2019-11-25,Withdrawal,Withdrawal in cash,9300,28561.8,,Sky Bank,
1078488,3683,2019-11-25,Withdrawal,Withdrawal in cash,17400,64161.8,,Sky Bank,
1176857,4035,2019-11-25,Withdrawal,Withdrawal in cash,15870,15888.6,,Sky Bank,
1192444,4081,2019-11-25,Withdrawal,Withdrawal in cash,600,11901.3,,Sky Bank,
1191172,4079,2019-11-25,Credit,Credit in cash ,15855,54014.4,,Sky Bank,
341669,1159,2019-11-25,Withdrawal,Withdrawal in cash,6000,26660.1,,Sky Bank,
339700,1152,2019-11-25,Withdrawal,Withdrawal in cash,1300,14501.4,,Sky Bank,
973259,3316,2019-11-25,Withdrawal,Withdrawal in cash,5160,33746.2,,Sky Bank,
976177,3326,2019-11-25,Withdrawal,Withdrawal in cash,19600,12206.1,,Sky Bank,
672099,2295,2019-11-25,Withdrawal,Withdrawal in cash,16730,40940.5,,Sky Bank,
674802,2305,2019-11-25,Withdrawal,Withdrawal in cash,2900,7758.6,,Sky Bank,
1340951,4580,2019-11-25,Withdrawal,Withdrawal in cash,10200,26855.2,,Sky Bank,
1342919,4588,2019-11-25,Credit,Credit in cash ,1800,24812.4,,Sky Bank,
1344928,4596,2019-11-25,Credit,Credit in cash ,27391,81338.1,,Sky Bank,
1365586,4659,2019-11-25,Withdrawal,Withdrawal in cash,12300,35867.7,,Sky Bank,
2028300,6872,2019-11-25,Withdrawal,Withdrawal in cash,7700,51682.7,,Sky Bank,
779767,2659,2019-11-25,Withdrawal,Withdrawal in cash,3400,32817.8,,Sky Bank,
352437,1197,2019-11-25,Withdrawal,Withdrawal in cash,870,36150,,Sky Bank,
1243318,4253,2019-11-25,Withdrawal,Withdrawal in cash,5400,58123.8,,Sky Bank,
783929,2671,2019-11-25,Withdrawal,Withdrawal in cash,1170,27804.4,,Sky Bank,
824954,2811,2019-11-25,Credit,Credit in cash ,28029,129861.6,,Sky Bank,
825175,2811,2019-11-25,Withdrawal,Withdrawal in cash,46800,83061.6,,Sky Bank,
823200,2803,2019-11-25,Withdrawal,Withdrawal in cash,19100,52483.5,,Sky Bank,
3315155,11013,2019-11-25,Withdrawal,Withdrawal in cash,7500,47416.7,,Sky Bank,
982676,3353,2019-11-25,Withdrawal,Withdrawal in cash,35100,55287.4,,Sky Bank,
1031592,3525,2019-11-25,Withdrawal,Withdrawal in cash,400,14215.7,,Sky Bank,
1147657,3925,2019-11-25,Withdrawal,Withdrawal in cash,16400,93592.3,,Sky Bank,
1147366,3925,2019-11-25,Credit,Credit in cash ,13585,109992.3,,Sky Bank,
1145339,3917,2019-11-25,Withdrawal,Withdrawal in cash,13200,30763.3,,Sky Bank,
2893124,9583,2019-11-25,Credit,Credit in cash ,32438,53415.7,,Sky Bank,
128360,430,2019-11-25,Credit,Credit in cash ,1800,38897.3,,Sky Bank,
126368,425,2019-11-25,Withdrawal,Withdrawal in cash,1560,28017.2,,Sky Bank,
149197,497,2019-11-25,Withdrawal,Withdrawal in cash,19300,46742.1,,Sky Bank,
153563,514,2019-11-25,Withdrawal,Withdrawal in cash,9800,28730.9,,Sky Bank,
221035,750,2019-11-25,Withdrawal,Withdrawal in cash,7300,43379.1,,Sky Bank,
116643,393,2019-11-25,Withdrawal,Withdrawal in cash,22600,37962.8,,Sky Bank,
118987,399,2019-11-25,Credit,Credit in cash ,4000,20300,,Sky Bank,
116062,391,2019-11-25,Withdrawal,Withdrawal in cash,2100,35284.4,,Sky Bank,
115412,390,2019-11-25,Credit,Credit in cash ,29398,96820.5,,Sky Bank,
950590,3240,2019-11-25,Credit,Credit in cash ,5100,22662.4,,Sky Bank,
952309,3246,2019-11-25,Withdrawal,Withdrawal in cash,100,19773.2,,Sky Bank,
953975,3253,2019-11-25,Credit,Credit in cash ,12399,64089,,Sky Bank,
577494,1966,2019-11-25,Withdrawal,Withdrawal in cash,3120,23957.6,,Sky Bank,
633558,2163,2019-11-25,Withdrawal,Withdrawal in cash,16100,38101.1,,Sky Bank,
2910775,9640,2019-11-25,Withdrawal,Withdrawal in cash,8100,36816.6,,Sky Bank,
515675,1762,2019-11-25,Withdrawal,Withdrawal in cash,6800,20134.7,,Sky Bank,
1250520,4276,2019-11-25,Withdrawal,Withdrawal in cash,22500,55273.4,,Sky Bank,
1657563,5622,2019-11-25,Withdrawal,Withdrawal in cash,7800,56579.9,,Sky Bank,
1652475,5602,2019-11-25,Withdrawal,Withdrawal in cash,3500,53397.9,,Sky Bank,0
3147414,10445,2019-11-25,Withdrawal,Withdrawal in cash,17600,45573.5,,Sky Bank,
3123896,10365,2019-11-25,Credit,Credit in cash ,8300,12078.7,,Sky Bank,
395219,1344,2019-11-25,Credit,Credit in cash ,32811,94816.9,,Sky Bank,
396616,1349,2019-11-25,Withdrawal,Withdrawal in cash,480,24615,,Sky Bank,
434145,1475,2019-11-25,Withdrawal,Withdrawal in cash,7200,34056.5,,Sky Bank,
1156267,3955,2019-11-25,Credit,Credit in cash ,1400,42109.8,,Sky Bank,
947777,3230,2019-11-25,Withdrawal,Withdrawal in cash,17633,65188.4,,Sky Bank,
1127293,3850,2019-11-25,Withdrawal,Withdrawal in cash,4080,48020.4,,Sky Bank,
1123069,3835,2019-11-25,Withdrawal,Withdrawal in cash,5700,38460.3,,Sky Bank,
1135474,3880,2019-11-25,Withdrawal,Withdrawal in cash,2500,25784,,Sky Bank,
1135037,3878,2019-11-25,Credit,Credit in cash ,1500,17260.2,,Sky Bank,
1137266,3886,2019-11-25,Withdrawal,Withdrawal in cash,20806,89930,,Sky Bank,
1269967,4342,2019-11-25,Withdrawal,Withdrawal in cash,15200,53404.8,,Sky Bank,
